id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42238538,JR Shinokubo 3min walk bmj Apartment motel #202,78745434,Jeffrey,,Shinjuku Ku,35.70168,139.70032,Entire home/apt,8429,1,22,2022-08-14,0.75,13,30,9,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第81号
42238785,プライベート&デザイナーズハウス! 大井町駅徒歩4分! / Wi-Fi/新幹線・空港アクセス便利,335540283,Lund,,Shinagawa Ku,35.60827,139.74047,Entire home/apt,8000,2,1,2022-04-30,0.20,6,138,1,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第47号
42240103,大人気東京エリア! Lunar ZEN Room!観光・ビジネス・ショッピングに最適,335540283,Lund,,Meguro Ku,35.62607,139.69564,Entire home/apt,5500,2,4,2022-08-17,0.67,6,165,4,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第46号
42240286,Modern Relax Designed Room!大人気エリア! プライベートデザイナーズハウス,335540283,Lund,,Meguro Ku,35.62553,139.69742,Entire home/apt,4000,2,0,,,6,111,0,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第46号
42240398,Stylish!大人気エリア！プライベート&デザイナーズハウス/観光・ビジネス・ショッピングに最適,335540283,Lund,,Meguro Ku,35.62585,139.69739,Entire home/apt,4000,2,1,2022-07-12,0.41,6,108,1,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第46号
42243216,"SUMO and SENTO ROOM!! MOSHIMOSHIROOMS 3nd""DOSUKOI""",227392305,Rokuyon,,Shibuya Ku,35.67178,139.711,Entire home/apt,43607,1,7,2022-07-05,0.29,5,1,4,M130024122
42257069,「江戶川日式公寓101」直達秋葉原、新宿，交通便利；免費Wi-Fi,320808764,Ka,,Edogawa Ku,35.73596,139.88432,Entire home/apt,6500,1,4,2021-04-09,0.18,5,0,0,Hotels and Inns Business Act | 東京都江戸川区江戸川保健所 | 20江衛環01第12号
42258217,☆Uhome  Ikebukuro 6☆14人A Stylish Unique Villa 5m,73463626,Feng,,Toshima Ku,35.73976,139.71261,Entire home/apt,60000,1,92,2022-07-21,2.93,30,0,42,M130023264
42260192,villettina asakusa 503 matsuri,315775441,Nanami,,Taito Ku,35.71895,139.79783,Entire home/apt,3707,2,6,2022-09-17,0.44,11,329,5,M130024183
42260885,Vintage Design Kagurazaka 105,312861486,櫻子,,Bunkyo Ku,35.7085,139.73255,Entire home/apt,6743,2,6,2022-08-07,0.63,7,289,6,M130024123
42263838,"QY52 JR Train station 5-min walk, airport directly",279064316,Na,,Taito Ku,35.69998,139.78214,Entire home/apt,4286,1,2,2021-09-24,0.09,19,89,1,M130019312
42264538,"QY51 JR Train station 5-min walk, airport directly",279064316,Na,,Taito Ku,35.69979,139.7813,Entire home/apt,4286,1,11,2022-07-29,0.35,19,89,6,M130019311
42267038,NEW！新宿センター！駅から徒歩3分！絶好のロケーション‼,216544001,Anna,,Shinjuku Ku,35.694486483724596,139.70692092633567,Entire home/apt,21514,1,0,,,15,326,0,M130021897
42267343,403★NEW★上野エリアすぐ！JR徒歩3分！絶好のロケーション！！,216544001,Anna,,Taito Ku,35.70741,139.77264,Entire home/apt,25800,1,0,,,15,266,0,M130021898
42267654,Ikebukuro 3min walk/ Ikebukuro  center,216544001,Anna,,Toshima Ku,35.73188,139.70648,Entire home/apt,25800,1,1,2020-07-18,0.04,15,189,0,M130013102
42268602,「江戶川日式公寓102」直達秋葉原、新宿；交通便利、周邊繁華、步行地鐵5分鐘,320808764,Ka,,Edogawa Ku,35.73665,139.88599,Entire home/apt,5500,1,4,2021-07-24,0.15,5,0,0,Hotels and Inns Business Act | 東京都江戸川区江戸川保健所 | 20江衛環01第12号
42269097,「江戶川日式公寓202」直達秋葉原、新宿、淺草橋；交通便利步行地鐵5分鐘；周邊繁華,320808764,Ka,,Edogawa Ku,35.73647,139.88457,Entire home/apt,5500,1,3,2021-05-06,0.13,5,0,0,Hotels and Inns Business Act | 東京都江戸川区江戸川保健所 | 20江衛環01第12号
42278080,「SAKURA and Autumn Leaves」,305354548,Tomoyuki,,Shibuya Ku,35.65897,139.71043,Entire home/apt,12857,1,84,2022-06-05,2.65,11,26,32,M130024044
42279565,OpenSALE/3min from sta./10min toShinjuku Kabukicho,219636782,Yuka,,Shinjuku Ku,35.70029,139.70549,Entire home/apt,3800,3,1,2020-03-28,0.03,14,159,0,M130023221
42279790,【SWANPARK IKEBUKURO】7 mins walk from IKEBUKURO sta,247326938,Pqd Inc Ⅱ,,Toshima Ku,35.73509355682493,139.71230169498963,Entire home/apt,6043,1,123,2022-09-19,3.94,57,364,45,Hotels and Inns Business Act | 東京都豊島区保健所 | 元豊池保衛環き第286号
42279965,OpenSALE/3min from sta./10min toShinjuku Kabukicho,219636782,Yuka,,Shinjuku Ku,35.69876,139.70509,Entire home/apt,4700,1,1,2020-03-13,0.03,14,305,0,M130023229
42280478,Private 2Toilets/2showers 2BR Shinokubo Apartment,78745434,Jeffrey,,Shinjuku Ku,35.70332,139.69811,Entire home/apt,26143,2,2,2020-11-10,0.09,13,6,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第81号
42280788,10mins->station/Mixed Dorm/NoSmoke/1 bed,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Shared room,3143,1,8,2022-08-01,0.26,9,89,2,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42280942,10min->station/Economy 4ppl Room/SharedBath/NoSmok,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Private room,9806,1,1,2020-03-25,0.03,9,84,0,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42281030,10min->station/Standard Double/NoSmoke,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Private room,13857,1,65,2022-01-01,2.08,9,86,2,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42281233,10min->station/Standard Family Room/NoSmoke,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Private room,16240,1,4,2022-02-15,0.16,9,87,1,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42281236,10min->station/4ppl Room/NoSmoke,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Private room,9120,1,2,2022-08-04,0.10,9,82,1,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42281402,10min->station/Economy Double/NoSmoke/SharedBath,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Private room,9577,1,1,2021-02-16,0.05,9,72,0,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42281465,10min->station/16ppl Mixed Dorm/NoSmoke/2Beds,333603904,LYURO 東京清澄 By THE SHARE HOTELS,,Koto Ku,35.68119,139.79198,Shared room,5829,1,0,,,9,47,0,Hotels and Inns Business Act | 江東区保健所長 | 28江健生環き第92号
42282060,Super NEW apt/3mins to JR/Free High Speed WiFi 1-3,42244167,Hiro,,Kita Ku,35.73874,139.74859,Entire home/apt,5000,1,16,2022-07-17,0.51,33,100,5,M130024209
42284789,Friendly Heights 201,287699302,Nana,,Kita Ku,35.73576,139.76011,Entire home/apt,4786,2,5,2022-08-29,0.16,5,181,1,M130024255
42286664,C室「テラハウス国立」。　国立駅徒歩17分。中央高速国立インターより車7分。無料駐車場有。,331685051,大寺,,Kunitachi Shi,35.69261,139.43842,Private room,3000,1,15,2022-05-15,0.69,4,0,9,M130023909
42286890,CD11 Train station 6-min walk(8lines)Downtown Flat,279064316,Na,,Toshima Ku,35.73261,139.71694,Entire home/apt,9571,2,5,2022-08-11,0.23,19,40,1,M130021479
42289082,Ikebukuro 3min walk池袋中心地带# 池袋车站步行3分 #wifi #高级公寓302,205906665,Anna,,Toshima Ku,35.73344,139.70509,Entire home/apt,23800,1,0,,,10,234,0,M130013102
42300586,SKYTREE AREA! 2MIN TO CLOSEST STN! 8PPL! 2DK! 42㎡!,334860049,Plays,,Sumida Ku,35.72543,139.81852,Entire home/apt,8000,1,6,2022-06-04,0.20,2,179,1,M130022950
42317307,BLUE EMPIRE HOTEL @ DOUBLE ROOM  -  B,335257890,Blue,,Shinjuku Ku,35.7014,139.69785,Private room,16214,1,7,2021-07-15,0.23,8,0,0,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第159号
42317631,BLUE EMPIRE HOTEL @ DOUBLE ROOM  -  C,335257890,Blue,,Shinjuku Ku,35.70137,139.69904,Private room,12000,1,1,2020-05-12,0.03,8,0,0,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第159号
42317708,BLUE EMPIRE HOTEL @ TWIN ROOM  -  B,335257890,Blue,,Shinjuku Ku,35.70073,139.6976,Private room,16214,1,3,2021-03-06,0.11,8,0,0,Hotels and Inns Business Act | 東京都新宿保健所 |  30新保衛環第159号
42317736,★免費高速無線網絡★東京購物熱點．交通方便  2-3h,327222944,Ann,,Chuo Ku,35.6733,139.77576,Entire home/apt,100000,1,0,,,9,206,0,Hotels and Inns Business Act | 東京都中央区保健所 | 30　中保生環き　第146号
42317869,BLUE EMPIRE HOTEL @ TWIN ROOM  -  C,335257890,Blue,,Shinjuku Ku,35.69923,139.69804,Private room,16214,1,0,,,8,0,0,Hotels and Inns Business Act |  東京都新宿保健所 | 30新保衛環第159号
42317946,3 mins to Shinjuku Sta! Cozy Apt  Free Wifi. #203,307068304,Senta,,Shinjuku Ku,35.70142,139.69564,Entire home/apt,6814,3,35,2022-07-29,1.12,8,96,7,M130023918
42318007,BLUE EMPIRE HOTEL @ FAMILY ROOM - B,335257890,Blue,,Shinjuku Ku,35.69991,139.69754,Private room,27000,1,1,2020-03-19,0.03,8,0,0,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第159号
42318267,パークハウス27　☆NEW★池袋直通☆一軒家のベッドあり和室☆二人入居可☆WIFI無料,29977398,David,,Itabashi Ku,35.77582,139.65845,Private room,3000,3,0,,,1,232,0,M130023903
42318538,OPENSALE#Hotel-styleAPT#Max2ppl#201,329143449,Mei,,Nakano Ku,35.69108,139.6799,Entire home/apt,3800,2,26,2022-09-21,0.95,12,33,21,Hotels and Inns Business Act | 東京都中野区保健所 | 31中健衛環第271号
42318545,★FREE Wi-Fi★5分鐘到車站!東京新開業酒店!中英日客服 3-3h,327222944,Ann,,Chuo Ku,35.6716,139.77422,Entire home/apt,100000,1,0,,,9,206,0,Hotels and Inns Business Act | 東京都中央区保健所 | 30　中保生環き　第146号
42318689,2019年新開張★免費Wi-Fi提供★交通便利購物方便舒適客房 9-3h,327222944,Ann,,Chuo Ku,35.67279,139.77434,Entire home/apt,100000,1,0,,,9,206,0,Hotels and Inns Business Act | 東京都中央区保健所 | 30　中保生環き　第146号
42318792,★免費Wi-Fi★30分鐘完美直達迪士尼樂園迪士尼海洋 10-3,327222944,Ann,,Chuo Ku,35.67175,139.77406,Private room,100000,1,1,2021-08-01,0.07,9,206,0,Hotels and Inns Business Act | 東京都中央区保健所 | 30　中保生環き　第146号
42321895,"10 min to Airport, Best for Trip/Business/Transit",119848615,Yosuke,,Ota Ku,35.54635,139.74664,Private room,3057,1,19,2022-09-21,3.54,1,207,19,M130030775
42339166,Room 303 shinjyuku area 大久保駅がら 5分　WIFI Free,21504159,Michi,,Shinjuku Ku,35.70217,139.69346,Entire home/apt,5880,30,4,2022-09-16,0.23,25,4,2,Hotels and Inns Business Act | 新宿区保健所 | 3新保衛環第173号	
42340971,1min->Yotsuya 3chome Sta/NoMeal/SemiDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68717,139.71953,Private room,9543,1,0,,,32,86,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341020,1min->Yotsuya 3chome Sta/NoMeal/SemiDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68905,139.71943,Private room,9543,1,10,2022-05-20,0.40,32,90,4,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341079,1min->Station/Breakfast/SemiDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68771,139.71952,Private room,13243,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長     髙橋 　郁美 | 26新保衛環第12号 
42341126,1min->Station/Breakfast/SemiDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68906,139.71951,Private room,13243,1,0,,,32,86,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341238,1min->Station/NoMeal/Triple Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68911,139.71908,Private room,17557,1,1,2021-06-27,0.07,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341278,1min->Station/Breakfast/Triple Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68716,139.71874,Private room,23108,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341445,1min->Station/NoMeal/Double/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68712,139.71753,Private room,12400,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341499,1min->Station/NoMeal/Double/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68755,139.71944,Private room,12400,1,0,,,32,88,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341565,1min->Station/Breakfast/Double/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68844,139.71952,Private room,16100,1,0,,,32,88,0,Hotels and Inns Business Act | 新宿区保健所長  | 26新保衛環第12号 
42341617,1min->Station/Breakfast/Double/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68905,139.71814,Private room,16100,1,0,,,32,90,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341720,1min->Station/NoMeal/Twin Room/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68752,139.71943,Private room,15657,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341756,1min->Station/NoMeal/Twin Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68907,139.71937,Private room,15657,1,0,,,32,90,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341795,1min->Station/Breakfast/Twin Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68909,139.71773,Private room,21208,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341834,1min->Station/Breakfast/Twin Room/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68685,139.7187,Private room,21208,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341950,1min->Station/Breakfast/Double Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68905,139.71727,Private room,17443,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長  | 26新保衛環第12号 
42342005,OPENSALE#Hotel-styleAPT#Max2ppl#101,329143449,Mei,,Nakano Ku,35.69298,139.67931,Entire home/apt,4200,2,23,2022-08-21,0.90,12,23,15,Hotels and Inns Business Act | 東京都中野区保健所 | 31中健衛環第271号
42342172,1min->Station/No Breakfast/Double Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68886,139.7191,Private room,13743,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42342394,1min->Station/NoMeal/DeluxeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68693,139.71884,Private room,13743,1,1,2021-11-26,0.10,32,89,1,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42342442,1min->Station/NoMeal/DeluxeDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68713,139.71938,Private room,13743,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42342469,OPENSALE#Hotel-styleAPT#Max3ppl#102,329143449,Mei,,Nakano Ku,35.69266,139.67956,Entire home/apt,5500,2,40,2022-09-04,1.35,12,12,15,Hotels and Inns Business Act | 東京都中野区保健所 | 31中健衛環第271号
42344850,NEW OPEN毎日温泉楽しめる旅館、庭付き広々した部屋,42871595,Miki,,Adachi Ku,35.77789,139.8467,Entire home/apt,28880,2,0,,,1,83,0,Hotels and Inns Business Act | 足立保健所 | 31足足保生生収第529号
42348787,New Open ! Ikebukuro Station 10 mins!,67711270,Rei,,Toshima Ku,35.73415,139.71465,Entire home/apt,21514,2,4,2022-07-25,0.66,2,357,4,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 豊池保衛環き第122号
42365982,1min->Station/Breakfast/DeluxeDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68849,139.71758,Private room,17443,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366025,1min->Station/Breakfast/DeluxeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68737,139.71958,Private room,17443,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366199,1min->Station/NoMeal/LargeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.6869,139.71737,Private room,15657,1,0,,,32,53,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366271,1min->Station/Breakfast/Large Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68869,139.71953,Private room,21208,1,0,,,32,53,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366277,Skytree Easy Access! Tokyo Apt. Bell Flat Inn #1,218179056,Mary,,Sumida Ku,35.73018,139.82436,Entire home/apt,3036,2,22,2022-08-24,0.76,16,63,9,M130024342
42366410,1min->Station/Breakfast/Economy Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.6889,139.71776,Private room,16671,1,0,,,32,90,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366468,1min->Station/No Breakfast/Economy Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68903,139.71921,Private room,12971,1,0,,,32,89,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366652,1min->Station/No Breakfast/Economy Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68718,139.71929,Private room,14443,1,0,,,32,0,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366679,1min->Station/Breakfast/Economy Twin,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68684,139.71739,Private room,18143,1,0,,,32,0,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366816,1min->Station/With Breakfast/Twin Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68729,139.71747,Private room,21208,1,0,,,32,90,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366944,1min->Station/No Breakfast/Twin Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68903,139.71963,Private room,15657,1,0,,,32,90,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号
42367086,1min->Station/No Breakfast/Triple Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.6869,139.71779,Private room,17557,1,0,,,32,84,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42367133,Skytree & Asakusa Easy Access Bell Flat Inn #2,218179056,Mary,,Sumida Ku,35.73096,139.82445,Entire home/apt,3365,2,15,2022-08-23,0.55,16,85,9,M130024344
42367220,1min->Station/Breakfast/Triple Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68877,139.71764,Private room,23108,1,0,,,32,84,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42367450,1min->Station/No Breakfast/Suite,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68752,139.71766,Private room,22114,1,0,,,32,58,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42367524,1min->Station/Breakfast/Suite,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68696,139.71959,Private room,27666,1,0,,,32,58,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42367845,Skytree Easy Access Studio Apt Bell Flat Inn #3,218179056,Mary,,Sumida Ku,35.73096,139.82445,Entire home/apt,3365,2,15,2022-06-30,0.53,16,82,3,M130024345
42369067,Easy Access to Skytree Studio Bell Flat Inn #4,218179056,Mary,,Sumida Ku,35.73096,139.82445,Entire home/apt,2970,2,23,2022-08-27,0.79,16,80,11,M130024346
42370521,OPENSALE#Hotel-styleAPT#Max2ppl#302,329143449,Mei,,Nakano Ku,35.69237,139.67992,Entire home/apt,3857,2,22,2022-06-18,0.84,12,15,17,Hotels and Inns Business Act | 中野保健所長 | 31中健衛環第271号
42371257,Asakusa station 8 min Max 16 guest Airport pickup,21004633,Yoshi,,Taito Ku,35.71638,139.80234,Entire home/apt,40000,1,40,2022-09-20,1.63,6,143,28,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10121号
42387386,Easy Access to Skytree 1BR Bell Flat Inn #5,218179056,Mary,,Sumida Ku,35.73096,139.82445,Entire home/apt,2773,2,20,2022-09-01,0.72,16,71,11,M130024347
42387484,Real Life KUDANSHITA chic 2-bedroom/6pax/3mins sub,211851828,Paul,,Chiyoda Ku,35.69816,139.75092,Entire home/apt,19134,1,19,2022-08-19,0.76,13,157,14,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環第36号
42389193,Real Life KUDANSHITA Posh 1-bedroom/5pax/3mins sub,211851828,Paul,,Chiyoda Ku,35.69652,139.75275,Entire home/apt,16069,1,26,2022-05-29,1.16,13,137,15,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第36号
42390597,OPENSALE#Hotel-styleAPT#Max2ppl#402,329143449,Mei,,Nakano Ku,35.69082,139.67768,Entire home/apt,3800,2,20,2022-08-31,0.95,12,5,16,Hotels and Inns Business Act | 中野区保健所長 | 31中健衛環第271号
42390729,OPENSALE#Hotel-styleAPT#Max2ppl#403,329143449,Mei,,Nakano Ku,35.69068,139.67931,Entire home/apt,8800,1,1,2020-04-12,0.03,12,0,0,Hotels and Inns Business Act | 中野区保健所長 | 31中健衛環第271号
42392024,3min->Onarimon Sta/Double Room/SmokeOK/Breakfast,332234079,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 新橋御成門,,Minato Ku,35.66,139.7532,Private room,9471,1,0,,,5,72,0,Hotels and Inns Business Act | 港区みなと保健所長 　阿部　敦子 | 31港み生環き第21号 
42392067,6min->sta/Standard Single/NoSmoke/Breakfast,332234181,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 新宿,,Shinjuku Ku,35.69469,139.70204,Private room,51250,1,0,,,28,90,0,Hotels and Inns Business Act | 新宿区保健所長　福内　恵子 | 22新保衛環第00085号
42392121,6min->sta/Standard Single/NoSmoke/NoMeal,332234181,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 新宿,,Shinjuku Ku,35.69488,139.70199,Private room,32143,1,1,2021-04-13,0.06,28,90,0,Hotels and Inns Business Act | 新宿区保健所長　福内　恵子 | 22新保衛環第00085号
